Entity,Code,Date,Total confirmed deaths due to COVID-19 (deaths),Total confirmed cases of COVID-19 (cases)
Finland,FIN,"Feb 9, 2020",0,1
Finland,FIN,"Feb 10, 2020",0,1
Finland,FIN,"Feb 11, 2020",0,1
Finland,FIN,"Feb 12, 2020",0,1
Finland,FIN,"Feb 13, 2020",0,1
Finland,FIN,"Feb 14, 2020",0,1
Finland,FIN,"Feb 15, 2020",0,1
Finland,FIN,"Feb 16, 2020",0,1
Finland,FIN,"Feb 17, 2020",0,1
Finland,FIN,"Feb 18, 2020",0,1
Finland,FIN,"Feb 19, 2020",0,1
Finland,FIN,"Feb 20, 2020",0,1
Finland,FIN,"Feb 21, 2020",0,1
Finland,FIN,"Feb 22, 2020",0,1
Finland,FIN,"Feb 23, 2020",0,1
Finland,FIN,"Feb 24, 2020",0,1
Finland,FIN,"Feb 25, 2020",0,1
Finland,FIN,"Feb 26, 2020",0,1
Finland,FIN,"Feb 27, 2020",0,2
Finland,FIN,"Feb 28, 2020",0,2
Finland,FIN,"Feb 29, 2020",0,3
Finland,FIN,"Mar 1, 2020",0,3
Finland,FIN,"Mar 2, 2020",0,6
Finland,FIN,"Mar 4, 2020",0,7
Finland,FIN,"Mar 6, 2020",0,12
Finland,FIN,"Mar 7, 2020",0,19
Finland,FIN,"Mar 9, 2020",0,30
Finland,FIN,"Mar 10, 2020",0,40
Finland,FIN,"Mar 12, 2020",0,59
Finland,FIN,"Mar 13, 2020",0,155
Finland,FIN,"Mar 14, 2020",0,183
Finland,FIN,"Mar 15, 2020",0,210
Finland,FIN,"Mar 16, 2020",0,267
Finland,FIN,"Mar 17, 2020",0,272
Finland,FIN,"Mar 18, 2020",0,319
Finland,FIN,"Mar 19, 2020",0,369
Finland,FIN,"Mar 20, 2020",0,400
Finland,FIN,"Mar 21, 2020",0,450
Finland,FIN,"Mar 22, 2020",1,521
Finland,FIN,"Mar 23, 2020",1,626
Finland,FIN,"Mar 24, 2020",1,700
Finland,FIN,"Mar 25, 2020",1,792
Finland,FIN,"Mar 26, 2020",3,880
Finland,FIN,"Mar 27, 2020",4,958
Finland,FIN,"Mar 28, 2020",7,1025
Finland,FIN,"Mar 29, 2020",9,1218
Finland,FIN,"Mar 30, 2020",11,1218
Finland,FIN,"Mar 31, 2020",13,1313
Finland,FIN,"Apr 1, 2020",17,1384
Finland,FIN,"Apr 2, 2020",17,1446
Finland,FIN,"Apr 3, 2020",19,1518
Finland,FIN,"Apr 4, 2020",20,1615
Finland,FIN,"Apr 5, 2020",25,1882
Finland,FIN,"Apr 6, 2020",27,1927
Finland,FIN,"Apr 7, 2020",27,2176
Finland,FIN,"Apr 8, 2020",34,2308
Finland,FIN,"Apr 9, 2020",40,2487
Finland,FIN,"Apr 10, 2020",42,2605
Finland,FIN,"Apr 11, 2020",48,2769
Finland,FIN,"Apr 12, 2020",49,2905
Finland,FIN,"Apr 13, 2020",56,2974
Finland,FIN,"Apr 14, 2020",59,3064
Finland,FIN,"Apr 15, 2020",64,3161
Finland,FIN,"Apr 16, 2020",72,3237
Finland,FIN,"Apr 17, 2020",75,3369
Finland,FIN,"Apr 18, 2020",82,3489
Finland,FIN,"Apr 19, 2020",90,3681
Finland,FIN,"Apr 20, 2020",94,3783
Finland,FIN,"Apr 21, 2020",98,3868
Finland,FIN,"Apr 22, 2020",141,4014
Finland,FIN,"Apr 23, 2020",149,4129
Finland,FIN,"Apr 24, 2020",172,4284
Finland,FIN,"Apr 25, 2020",177,4395
Finland,FIN,"Apr 26, 2020",186,4475
Finland,FIN,"Apr 27, 2020",190,4576
Finland,FIN,"Apr 28, 2020",193,4695
Finland,FIN,"Apr 29, 2020",199,4740
Finland,FIN,"Apr 30, 2020",206,4906
Finland,FIN,"May 1, 2020",211,4995
Finland,FIN,"May 2, 2020",218,5051
Finland,FIN,"May 3, 2020",220,5179
Finland,FIN,"May 4, 2020",230,5254
Finland,FIN,"May 5, 2020",240,5327
Finland,FIN,"May 6, 2020",246,5412
Finland,FIN,"May 7, 2020",252,5573
Finland,FIN,"May 8, 2020",255,5673
Finland,FIN,"May 9, 2020",260,5738
Finland,FIN,"May 10, 2020",265,5880
Finland,FIN,"May 11, 2020",267,5962
Finland,FIN,"May 12, 2020",271,5984
Finland,FIN,"May 13, 2020",275,6003
Finland,FIN,"May 14, 2020",284,6054
Finland,FIN,"May 15, 2020",287,6145
Finland,FIN,"May 16, 2020",293,6228
Finland,FIN,"May 17, 2020",297,6286
France,FRA,"Dec 31, 2019",0,0
France,FRA,"Jan 1, 2020",0,0
France,FRA,"Jan 2, 2020",0,0
France,FRA,"Jan 3, 2020",0,0
France,FRA,"Jan 4, 2020",0,0
France,FRA,"Jan 5, 2020",0,0
France,FRA,"Jan 6, 2020",0,0
France,FRA,"Jan 7, 2020",0,0
France,FRA,"Jan 8, 2020",0,0
France,FRA,"Jan 9, 2020",0,0
France,FRA,"Jan 10, 2020",0,0
France,FRA,"Jan 11, 2020",0,0
France,FRA,"Jan 12, 2020",0,0
France,FRA,"Jan 13, 2020",0,0
France,FRA,"Jan 14, 2020",0,0
France,FRA,"Jan 15, 2020",0,0
France,FRA,"Jan 16, 2020",0,0
France,FRA,"Jan 17, 2020",0,0
France,FRA,"Jan 18, 2020",0,0
France,FRA,"Jan 19, 2020",0,0
France,FRA,"Jan 20, 2020",0,0
France,FRA,"Jan 21, 2020",0,0
France,FRA,"Jan 22, 2020",0,0
France,FRA,"Jan 23, 2020",0,0
France,FRA,"Jan 24, 2020",0,0
France,FRA,"Jan 25, 2020",0,3
France,FRA,"Jan 26, 2020",0,3
France,FRA,"Jan 27, 2020",0,3
France,FRA,"Jan 28, 2020",0,3
France,FRA,"Jan 29, 2020",0,4
France,FRA,"Jan 30, 2020",0,5
France,FRA,"Jan 31, 2020",0,6
France,FRA,"Feb 1, 2020",0,6
France,FRA,"Feb 2, 2020",0,6
France,FRA,"Feb 3, 2020",0,6
France,FRA,"Feb 4, 2020",0,6
France,FRA,"Feb 5, 2020",0,6
France,FRA,"Feb 6, 2020",0,6
France,FRA,"Feb 7, 2020",0,6
France,FRA,"Feb 8, 2020",0,11
France,FRA,"Feb 9, 2020",0,11
France,FRA,"Feb 10, 2020",0,11
France,FRA,"Feb 11, 2020",0,11
France,FRA,"Feb 12, 2020",0,11
France,FRA,"Feb 13, 2020",0,11
France,FRA,"Feb 14, 2020",0,11
France,FRA,"Feb 15, 2020",1,11
France,FRA,"Feb 16, 2020",1,11
France,FRA,"Feb 17, 2020",1,12
France,FRA,"Feb 18, 2020",1,12
France,FRA,"Feb 19, 2020",1,12
France,FRA,"Feb 20, 2020",1,12
France,FRA,"Feb 21, 2020",1,12
France,FRA,"Feb 22, 2020",1,12
France,FRA,"Feb 23, 2020",1,12
France,FRA,"Feb 24, 2020",1,12
France,FRA,"Feb 25, 2020",1,12
France,FRA,"Feb 26, 2020",1,14
France,FRA,"Feb 27, 2020",2,17
France,FRA,"Feb 28, 2020",2,38
France,FRA,"Feb 29, 2020",2,57
France,FRA,"Mar 1, 2020",2,100
France,FRA,"Mar 2, 2020",2,130
France,FRA,"Mar 3, 2020",3,178
France,FRA,"Mar 4, 2020",4,212
France,FRA,"Mar 5, 2020",4,285
France,FRA,"Mar 6, 2020",7,423
France,FRA,"Mar 7, 2020",9,613
France,FRA,"Mar 8, 2020",10,716
France,FRA,"Mar 9, 2020",19,1126
France,FRA,"Mar 10, 2020",30,1412
France,FRA,"Mar 11, 2020",33,1784
France,FRA,"Mar 12, 2020",48,2281
France,FRA,"Mar 13, 2020",61,2876
France,FRA,"Mar 14, 2020",79,3661
France,FRA,"Mar 15, 2020",91,4499
France,FRA,"Mar 16, 2020",127,5423
France,FRA,"Mar 17, 2020",148,6633
France,FRA,"Mar 18, 2020",175,7730
France,FRA,"Mar 19, 2020",244,9134
France,FRA,"Mar 20, 2020",372,10995
France,FRA,"Mar 21, 2020",450,12612
France,FRA,"Mar 22, 2020",562,14459
France,FRA,"Mar 23, 2020",674,16018
France,FRA,"Mar 24, 2020",860,19856
France,FRA,"Mar 25, 2020",1100,22302
France,FRA,"Mar 26, 2020",1331,25233
France,FRA,"Mar 27, 2020",1696,29155
France,FRA,"Mar 28, 2020",1995,32964
France,FRA,"Mar 29, 2020",2314,37575
France,FRA,"Mar 30, 2020",2606,40174
France,FRA,"Mar 31, 2020",3024,44550
France,FRA,"Apr 1, 2020",3523,52128
France,FRA,"Apr 2, 2020",4032,56989
France,FRA,"Apr 3, 2020",4503,59105
France,FRA,"Apr 4, 2020",6507,64338
France,FRA,"Apr 5, 2020",7560,68605
France,FRA,"Apr 6, 2020",8078,70478
France,FRA,"Apr 7, 2020",8911,74390
France,FRA,"Apr 8, 2020",10328,78167
France,FRA,"Apr 9, 2020",10869,82048
France,FRA,"Apr 10, 2020",12210,86334
France,FRA,"Apr 11, 2020",13197,90676
France,FRA,"Apr 12, 2020",13832,93790
France,FRA,"Apr 13, 2020",14393,95403
France,FRA,"Apr 14, 2020",14967,98076
France,FRA,"Apr 15, 2020",15729,103573
France,FRA,"Apr 16, 2020",17167,106206
France,FRA,"Apr 17, 2020",17920,108847
France,FRA,"Apr 18, 2020",18681,109252
France,FRA,"Apr 19, 2020",19323,111821
France,FRA,"Apr 20, 2020",19718,112606
France,FRA,"Apr 21, 2020",20265,114657
France,FRA,"Apr 22, 2020",20796,117324
France,FRA,"Apr 23, 2020",21340,119151
France,FRA,"Apr 24, 2020",21856,120804
France,FRA,"Apr 25, 2020",22245,122577
France,FRA,"Apr 26, 2020",22614,124114
France,FRA,"Apr 27, 2020",22856,124575
France,FRA,"Apr 28, 2020",23293,125770
France,FRA,"Apr 29, 2020",23660,126835
France,FRA,"Apr 30, 2020",24087,128442
France,FRA,"May 1, 2020",24376,129581
France,FRA,"May 2, 2020",24594,130185
France,FRA,"May 3, 2020",24760,130979
France,FRA,"May 4, 2020",24895,131287
France,FRA,"May 5, 2020",25201,131863
France,FRA,"May 6, 2020",25531,132967
France,FRA,"May 7, 2020",25809,137150
France,FRA,"May 8, 2020",25987,137779
France,FRA,"May 9, 2020",26230,138421
France,FRA,"May 10, 2020",26310,138854
France,FRA,"May 11, 2020",26380,139063
France,FRA,"May 12, 2020",26643,139519
France,FRA,"May 13, 2020",26991,140227
France,FRA,"May 14, 2020",27074,140734
France,FRA,"May 15, 2020",27425,141356
France,FRA,"May 16, 2020",27529,141919
France,FRA,"May 17, 2020",27625,142291
French Polynesia,PYF,"Mar 19, 2020",0,3
French Polynesia,PYF,"Mar 20, 2020",0,3
French Polynesia,PYF,"Mar 21, 2020",0,15
French Polynesia,PYF,"Mar 22, 2020",0,17
French Polynesia,PYF,"Mar 23, 2020",0,18
French Polynesia,PYF,"Mar 24, 2020",0,23
French Polynesia,PYF,"Mar 25, 2020",0,25
French Polynesia,PYF,"Mar 26, 2020",0,25
French Polynesia,PYF,"Mar 27, 2020",0,30
French Polynesia,PYF,"Mar 28, 2020",0,30
French Polynesia,PYF,"Mar 29, 2020",0,34
French Polynesia,PYF,"Mar 30, 2020",0,35
French Polynesia,PYF,"Mar 31, 2020",0,36
French Polynesia,PYF,"Apr 1, 2020",0,37
French Polynesia,PYF,"Apr 2, 2020",0,37
French Polynesia,PYF,"Apr 3, 2020",0,37
French Polynesia,PYF,"Apr 4, 2020",0,39
French Polynesia,PYF,"Apr 5, 2020",0,40
French Polynesia,PYF,"Apr 6, 2020",0,41
French Polynesia,PYF,"Apr 7, 2020",0,41
French Polynesia,PYF,"Apr 8, 2020",0,47
French Polynesia,PYF,"Apr 9, 2020",0,51
French Polynesia,PYF,"Apr 10, 2020",0,51
French Polynesia,PYF,"Apr 11, 2020",0,51
French Polynesia,PYF,"Apr 12, 2020",0,51
French Polynesia,PYF,"Apr 13, 2020",0,53
French Polynesia,PYF,"Apr 14, 2020",0,55
French Polynesia,PYF,"Apr 15, 2020",0,55
French Polynesia,PYF,"Apr 16, 2020",0,55
French Polynesia,PYF,"Apr 17, 2020",0,55
French Polynesia,PYF,"Apr 18, 2020",0,55
French Polynesia,PYF,"Apr 19, 2020",0,55
French Polynesia,PYF,"Apr 20, 2020",0,55
French Polynesia,PYF,"Apr 21, 2020",0,56
French Polynesia,PYF,"Apr 22, 2020",0,57
French Polynesia,PYF,"Apr 23, 2020",0,57
French Polynesia,PYF,"Apr 24, 2020",0,57
French Polynesia,PYF,"Apr 25, 2020",0,57
French Polynesia,PYF,"Apr 26, 2020",0,57
French Polynesia,PYF,"Apr 27, 2020",0,57
French Polynesia,PYF,"Apr 28, 2020",0,58
French Polynesia,PYF,"Apr 29, 2020",0,58
French Polynesia,PYF,"Apr 30, 2020",0,58
French Polynesia,PYF,"May 1, 2020",0,58
French Polynesia,PYF,"May 2, 2020",0,58
French Polynesia,PYF,"May 3, 2020",0,58
French Polynesia,PYF,"May 4, 2020",0,58
French Polynesia,PYF,"May 5, 2020",0,58
French Polynesia,PYF,"May 6, 2020",0,60
French Polynesia,PYF,"May 7, 2020",0,60
French Polynesia,PYF,"May 8, 2020",0,60
French Polynesia,PYF,"May 9, 2020",0,60
French Polynesia,PYF,"May 10, 2020",0,60
French Polynesia,PYF,"May 11, 2020",0,60
French Polynesia,PYF,"May 12, 2020",0,60
French Polynesia,PYF,"May 13, 2020",0,60
French Polynesia,PYF,"May 14, 2020",0,60
French Polynesia,PYF,"May 15, 2020",0,60
French Polynesia,PYF,"May 16, 2020",0,60
French Polynesia,PYF,"May 17, 2020",0,60
Gabon,GAB,"Mar 13, 2020",0,1
Gabon,GAB,"Mar 15, 2020",0,1
Gabon,GAB,"Mar 16, 2020",0,1
Gabon,GAB,"Mar 17, 2020",0,1
Gabon,GAB,"Mar 18, 2020",0,1
Gabon,GAB,"Mar 19, 2020",0,3
Gabon,GAB,"Mar 20, 2020",0,3
Gabon,GAB,"Mar 21, 2020",1,3
Gabon,GAB,"Mar 22, 2020",1,3
Gabon,GAB,"Mar 23, 2020",1,6
Gabon,GAB,"Mar 24, 2020",1,6
Gabon,GAB,"Mar 25, 2020",1,6
Gabon,GAB,"Mar 26, 2020",1,6
Gabon,GAB,"Mar 27, 2020",1,7
Gabon,GAB,"Mar 28, 2020",1,7
Gabon,GAB,"Mar 29, 2020",1,7
Gabon,GAB,"Mar 30, 2020",1,7
Gabon,GAB,"Mar 31, 2020",1,7
Gabon,GAB,"Apr 1, 2020",1,16
Gabon,GAB,"Apr 2, 2020",1,18
Gabon,GAB,"Apr 3, 2020",1,18
Gabon,GAB,"Apr 4, 2020",1,21
Gabon,GAB,"Apr 5, 2020",1,21
Gabon,GAB,"Apr 6, 2020",1,21
Gabon,GAB,"Apr 7, 2020",1,21
Gabon,GAB,"Apr 8, 2020",1,30
Gabon,GAB,"Apr 9, 2020",1,33
Gabon,GAB,"Apr 10, 2020",1,44
Gabon,GAB,"Apr 11, 2020",1,46
Gabon,GAB,"Apr 12, 2020",1,49
Gabon,GAB,"Apr 13, 2020",1,57
Gabon,GAB,"Apr 14, 2020",1,57
Gabon,GAB,"Apr 15, 2020",1,75
Gabon,GAB,"Apr 16, 2020",1,87
Gabon,GAB,"Apr 17, 2020",1,95
Gabon,GAB,"Apr 18, 2020",1,108
Gabon,GAB,"Apr 19, 2020",1,109
Gabon,GAB,"Apr 20, 2020",1,109
Gabon,GAB,"Apr 21, 2020",1,120
Gabon,GAB,"Apr 22, 2020",1,156
Gabon,GAB,"Apr 23, 2020",1,166
Gabon,GAB,"Apr 24, 2020",2,167
Gabon,GAB,"Apr 25, 2020",3,172
Gabon,GAB,"Apr 26, 2020",3,176
Gabon,GAB,"Apr 27, 2020",3,176
Gabon,GAB,"Apr 28, 2020",3,211
Gabon,GAB,"Apr 29, 2020",3,238
Gabon,GAB,"Apr 30, 2020",3,276
Gabon,GAB,"May 1, 2020",3,276
Gabon,GAB,"May 2, 2020",4,308
Gabon,GAB,"May 3, 2020",5,335
Gabon,GAB,"May 4, 2020",5,335
Gabon,GAB,"May 5, 2020",6,367
Gabon,GAB,"May 6, 2020",6,397
Gabon,GAB,"May 7, 2020",8,439
Gabon,GAB,"May 8, 2020",8,504
Gabon,GAB,"May 9, 2020",8,620
Gabon,GAB,"May 10, 2020",8,661
Gabon,GAB,"May 11, 2020",8,661
Gabon,GAB,"May 12, 2020",9,802
Gabon,GAB,"May 13, 2020",9,863
Gabon,GAB,"May 14, 2020",9,1004
Gabon,GAB,"May 15, 2020",10,1104
Gabon,GAB,"May 16, 2020",10,1209
Gabon,GAB,"May 17, 2020",11,1320
Gambia,GMB,"Mar 18, 2020",0,1
Gambia,GMB,"Mar 19, 2020",0,1
Gambia,GMB,"Mar 20, 2020",0,1
Gambia,GMB,"Mar 21, 2020",0,1
Gambia,GMB,"Mar 22, 2020",0,1
Gambia,GMB,"Mar 23, 2020",0,1
Gambia,GMB,"Mar 24, 2020",1,2
Gambia,GMB,"Mar 25, 2020",1,3
Gambia,GMB,"Mar 26, 2020",1,3
Gambia,GMB,"Mar 27, 2020",1,3
Gambia,GMB,"Mar 28, 2020",1,3
Gambia,GMB,"Mar 29, 2020",1,3
Gambia,GMB,"Mar 30, 2020",1,3
Gambia,GMB,"Mar 31, 2020",1,4
Gambia,GMB,"Apr 1, 2020",1,4
Gambia,GMB,"Apr 2, 2020",1,4
Gambia,GMB,"Apr 3, 2020",1,4
Gambia,GMB,"Apr 4, 2020",1,4
Gambia,GMB,"Apr 5, 2020",1,4
Gambia,GMB,"Apr 6, 2020",1,4
Gambia,GMB,"Apr 7, 2020",1,4
Gambia,GMB,"Apr 8, 2020",1,4
Gambia,GMB,"Apr 9, 2020",1,4
Gambia,GMB,"Apr 10, 2020",1,4
Gambia,GMB,"Apr 11, 2020",1,4
Gambia,GMB,"Apr 12, 2020",1,9
Gambia,GMB,"Apr 13, 2020",1,9
Gambia,GMB,"Apr 14, 2020",1,9
Gambia,GMB,"Apr 15, 2020",1,9
Gambia,GMB,"Apr 16, 2020",1,9
Gambia,GMB,"Apr 17, 2020",1,9
Gambia,GMB,"Apr 18, 2020",1,9
Gambia,GMB,"Apr 19, 2020",1,9
Gambia,GMB,"Apr 20, 2020",1,10
Gambia,GMB,"Apr 21, 2020",1,10
Gambia,GMB,"Apr 22, 2020",1,10
Gambia,GMB,"Apr 23, 2020",1,10
Gambia,GMB,"Apr 24, 2020",1,10
Gambia,GMB,"Apr 25, 2020",1,10
Gambia,GMB,"Apr 26, 2020",1,10
Gambia,GMB,"Apr 27, 2020",1,10
Gambia,GMB,"Apr 28, 2020",1,10
Gambia,GMB,"Apr 29, 2020",1,10
Gambia,GMB,"Apr 30, 2020",1,11
Gambia,GMB,"May 1, 2020",1,12
Gambia,GMB,"May 2, 2020",1,12
Gambia,GMB,"May 3, 2020",1,17
Gambia,GMB,"May 4, 2020",1,17
Gambia,GMB,"May 5, 2020",1,17
Gambia,GMB,"May 6, 2020",1,17
Gambia,GMB,"May 7, 2020",1,17
Gambia,GMB,"May 8, 2020",1,18
Gambia,GMB,"May 9, 2020",1,20
Gambia,GMB,"May 10, 2020",1,20
Gambia,GMB,"May 11, 2020",1,20
Gambia,GMB,"May 12, 2020",1,22
Gambia,GMB,"May 13, 2020",1,23
Gambia,GMB,"May 14, 2020",1,23
Gambia,GMB,"May 15, 2020",1,23
Gambia,GMB,"May 16, 2020",1,23
Gambia,GMB,"May 17, 2020",1,23
Georgia,GEO,"Dec 31, 2019",0,0
Georgia,GEO,"Jan 1, 2020",0,0
Georgia,GEO,"Jan 2, 2020",0,0
Georgia,GEO,"Jan 3, 2020",0,0
Georgia,GEO,"Jan 4, 2020",0,0
Georgia,GEO,"Jan 5, 2020",0,0
Georgia,GEO,"Jan 6, 2020",0,0
Georgia,GEO,"Jan 7, 2020",0,0
Georgia,GEO,"Jan 8, 2020",0,0
Georgia,GEO,"Jan 9, 2020",0,0
Georgia,GEO,"Jan 10, 2020",0,0
Georgia,GEO,"Jan 11, 2020",0,0
Georgia,GEO,"Jan 12, 2020",0,0
Georgia,GEO,"Jan 13, 2020",0,0
Georgia,GEO,"Jan 14, 2020",0,0
Georgia,GEO,"Jan 15, 2020",0,0
Georgia,GEO,"Jan 16, 2020",0,0
Georgia,GEO,"Jan 17, 2020",0,0
Georgia,GEO,"Jan 18, 2020",0,0
Georgia,GEO,"Jan 19, 2020",0,0
Georgia,GEO,"Jan 20, 2020",0,0
Georgia,GEO,"Jan 21, 2020",0,0
Georgia,GEO,"Jan 22, 2020",0,0
Georgia,GEO,"Jan 23, 2020",0,0
Georgia,GEO,"Jan 24, 2020",0,0
Georgia,GEO,"Jan 25, 2020",0,0
Georgia,GEO,"Jan 26, 2020",0,0
Georgia,GEO,"Jan 27, 2020",0,0
Georgia,GEO,"Jan 28, 2020",0,0
Georgia,GEO,"Jan 29, 2020",0,0
Georgia,GEO,"Jan 30, 2020",0,0
Georgia,GEO,"Jan 31, 2020",0,0
Georgia,GEO,"Feb 1, 2020",0,0
Georgia,GEO,"Feb 2, 2020",0,0
Georgia,GEO,"Feb 3, 2020",0,0
Georgia,GEO,"Feb 4, 2020",0,0
Georgia,GEO,"Feb 5, 2020",0,0
Georgia,GEO,"Feb 6, 2020",0,0
Georgia,GEO,"Feb 7, 2020",0,0
Georgia,GEO,"Feb 8, 2020",0,0
Georgia,GEO,"Feb 9, 2020",0,0
Georgia,GEO,"Feb 10, 2020",0,0
Georgia,GEO,"Feb 11, 2020",0,0
Georgia,GEO,"Feb 12, 2020",0,0
Georgia,GEO,"Feb 13, 2020",0,0
Georgia,GEO,"Feb 14, 2020",0,0
Georgia,GEO,"Feb 15, 2020",0,0
Georgia,GEO,"Feb 16, 2020",0,0
Georgia,GEO,"Feb 17, 2020",0,0
Georgia,GEO,"Feb 18, 2020",0,0
Georgia,GEO,"Feb 19, 2020",0,0
Georgia,GEO,"Feb 20, 2020",0,0
Georgia,GEO,"Feb 21, 2020",0,0
Georgia,GEO,"Feb 22, 2020",0,0
Georgia,GEO,"Feb 23, 2020",0,0
Georgia,GEO,"Feb 24, 2020",0,0
Georgia,GEO,"Feb 25, 2020",0,0
Georgia,GEO,"Feb 26, 2020",0,0
Georgia,GEO,"Feb 27, 2020",0,1
Georgia,GEO,"Feb 28, 2020",0,1
Georgia,GEO,"Feb 29, 2020",0,2
Georgia,GEO,"Mar 1, 2020",0,3
Georgia,GEO,"Mar 2, 2020",0,3
Georgia,GEO,"Mar 5, 2020",0,3
Georgia,GEO,"Mar 6, 2020",0,9
Georgia,GEO,"Mar 8, 2020",0,12
Georgia,GEO,"Mar 9, 2020",0,13
Georgia,GEO,"Mar 10, 2020",0,15
Georgia,GEO,"Mar 11, 2020",0,23
Georgia,GEO,"Mar 12, 2020",0,24
Georgia,GEO,"Mar 13, 2020",0,25
Georgia,GEO,"Mar 14, 2020",0,30
Georgia,GEO,"Mar 15, 2020",0,30
Georgia,GEO,"Mar 16, 2020",0,30
Georgia,GEO,"Mar 17, 2020",0,33
Georgia,GEO,"Mar 18, 2020",0,34
Georgia,GEO,"Mar 19, 2020",0,34
Georgia,GEO,"Mar 20, 2020",0,40
Georgia,GEO,"Mar 21, 2020",0,43
Georgia,GEO,"Mar 22, 2020",0,49
Georgia,GEO,"Mar 23, 2020",0,54
Georgia,GEO,"Mar 24, 2020",0,61
Georgia,GEO,"Mar 25, 2020",0,70
Georgia,GEO,"Mar 26, 2020",0,73
Georgia,GEO,"Mar 27, 2020",0,79
Georgia,GEO,"Mar 28, 2020",0,81
Georgia,GEO,"Mar 29, 2020",0,85
Georgia,GEO,"Mar 30, 2020",0,90
Georgia,GEO,"Mar 31, 2020",0,98
Georgia,GEO,"Apr 1, 2020",0,110
Georgia,GEO,"Apr 2, 2020",0,115
Georgia,GEO,"Apr 3, 2020",0,121
Georgia,GEO,"Apr 4, 2020",0,148
Georgia,GEO,"Apr 5, 2020",0,157
Georgia,GEO,"Apr 6, 2020",2,174
Georgia,GEO,"Apr 7, 2020",2,188
Georgia,GEO,"Apr 8, 2020",3,196
Georgia,GEO,"Apr 9, 2020",3,211
Georgia,GEO,"Apr 10, 2020",3,218
Georgia,GEO,"Apr 11, 2020",3,234
Georgia,GEO,"Apr 12, 2020",3,242
Georgia,GEO,"Apr 13, 2020",3,257
Georgia,GEO,"Apr 14, 2020",3,272
Georgia,GEO,"Apr 15, 2020",3,300
Georgia,GEO,"Apr 16, 2020",3,306
Georgia,GEO,"Apr 17, 2020",3,348
Georgia,GEO,"Apr 18, 2020",3,370
Georgia,GEO,"Apr 19, 2020",4,388
Georgia,GEO,"Apr 20, 2020",4,394
Georgia,GEO,"Apr 21, 2020",4,402
Georgia,GEO,"Apr 22, 2020",4,408
Georgia,GEO,"Apr 23, 2020",5,416
Georgia,GEO,"Apr 24, 2020",5,425
Georgia,GEO,"Apr 25, 2020",5,444
Georgia,GEO,"Apr 26, 2020",5,456
Georgia,GEO,"Apr 27, 2020",6,486
Georgia,GEO,"Apr 28, 2020",6,497
Georgia,GEO,"Apr 29, 2020",6,511
Georgia,GEO,"Apr 30, 2020",6,517
Georgia,GEO,"May 1, 2020",6,539
Georgia,GEO,"May 2, 2020",8,582
Georgia,GEO,"May 3, 2020",8,582
Georgia,GEO,"May 4, 2020",9,589
Georgia,GEO,"May 5, 2020",9,593
Georgia,GEO,"May 6, 2020",9,604
Georgia,GEO,"May 7, 2020",9,610
Georgia,GEO,"May 8, 2020",9,615
Georgia,GEO,"May 9, 2020",10,623
Georgia,GEO,"May 10, 2020",10,626
Georgia,GEO,"May 11, 2020",10,635
Georgia,GEO,"May 12, 2020",11,638
Georgia,GEO,"May 13, 2020",11,642
Georgia,GEO,"May 14, 2020",11,647
Georgia,GEO,"May 15, 2020",12,667
Georgia,GEO,"May 16, 2020",12,671
Georgia,GEO,"May 17, 2020",12,695
Germany,DEU,"Dec 31, 2019",0,0
Germany,DEU,"Jan 1, 2020",0,0
Germany,DEU,"Jan 2, 2020",0,0
Germany,DEU,"Jan 3, 2020",0,0
Germany,DEU,"Jan 4, 2020",0,0
Germany,DEU,"Jan 5, 2020",0,0
Germany,DEU,"Jan 6, 2020",0,0
Germany,DEU,"Jan 7, 2020",0,0
Germany,DEU,"Jan 8, 2020",0,0
Germany,DEU,"Jan 9, 2020",0,0
Germany,DEU,"Jan 10, 2020",0,0
Germany,DEU,"Jan 11, 2020",0,0
Germany,DEU,"Jan 12, 2020",0,0
Germany,DEU,"Jan 13, 2020",0,0
Germany,DEU,"Jan 14, 2020",0,0
Germany,DEU,"Jan 15, 2020",0,0
Germany,DEU,"Jan 16, 2020",0,0
Germany,DEU,"Jan 17, 2020",0,0
Germany,DEU,"Jan 18, 2020",0,0
Germany,DEU,"Jan 19, 2020",0,0
Germany,DEU,"Jan 20, 2020",0,0
Germany,DEU,"Jan 21, 2020",0,0
Germany,DEU,"Jan 22, 2020",0,0
Germany,DEU,"Jan 23, 2020",0,0
Germany,DEU,"Jan 24, 2020",0,0
Germany,DEU,"Jan 25, 2020",0,0
Germany,DEU,"Jan 26, 2020",0,0
Germany,DEU,"Jan 27, 2020",0,0
Germany,DEU,"Jan 28, 2020",0,1
Germany,DEU,"Jan 29, 2020",0,4
Germany,DEU,"Jan 30, 2020",0,4
Germany,DEU,"Jan 31, 2020",0,5
Germany,DEU,"Feb 1, 2020",0,7
Germany,DEU,"Feb 2, 2020",0,8
Germany,DEU,"Feb 3, 2020",0,9
Germany,DEU,"Feb 4, 2020",0,11
Germany,DEU,"Feb 5, 2020",0,11
Germany,DEU,"Feb 6, 2020",0,11
Germany,DEU,"Feb 7, 2020",0,12
Germany,DEU,"Feb 8, 2020",0,13
Germany,DEU,"Feb 9, 2020",0,13
Germany,DEU,"Feb 10, 2020",0,13
Germany,DEU,"Feb 11, 2020",0,13
Germany,DEU,"Feb 12, 2020",0,15
